,0
722,116.4
723,116.71
724,115.19
725,116.43
726,117.42
727,117.27
728,116.78
729,118.12
730,118.87
731,118.84
732,120.25
733,119.79
734,119.82
735,121.0
736,121.42
737,120.64
738,120.68
739,120.81
740,120.94
741,122.8
742,123.37
743,122.89
744,122.71
745,124.15
746,124.09
747,122.58
748,122.47
749,122.9
750,118.4
751,117.28
752,118.22
753,118.09
754,114.04
755,114.16
756,114.05
757,112.35
758,112.21
759,112.19
760,109.68
761,109.37
762,110.04
763,107.56
764,106.43
765,107.38
766,107.9
767,108.74
768,109.44
769,109.82
770,107.46
771,107.78
772,107.18
773,107.74
774,108.98
775,107.9
776,107.76
777,105.4
778,104.97
779,106.51
780,108.88
781,110.2
782,110.1
783,110.19
784,111.91
785,112.46
786,111.67
787,110.52
788,110.68
789,111.29
790,111.72
791,112.05
792,113.51
793,114.45
794,115.35
795,115.2
796,115.53
797,115.65
798,114.38
799,114.45
800,114.64
801,114.48
802,115.21
803,113.07
804,114.47
805,114.88
806,115.43
807,114.61
808,114.42
809,114.96
810,113.6
811,114.22
812,113.87
813,114.61
814,114.48
815,114.11
816,114.2
817,115.23
818,113.18
819,114.16
820,113.8
821,114.47
822,115.6
823,115.93
824,116.25
825,116.03
826,114.96
827,114.76
828,114.01
829,114.05
830,113.18
831,113.59
832,113.04
833,113.2
834,113.12
835,112.69
836,111.62
837,112.23
838,112.31
839,111.33
840,110.81
841,108.75
842,107.6
843,107.56
844,106.9
845,106.02
846,106.02
847,105.98
848,106.28
849,105.68
850,107.12
851,105.85
852,105.88
853,105.22
854,106.03
855,106.19
856,106.16
857,107.64
858,108.69
859,108.02
860,110.27
861,109.89
862,109.38
863,110.22
864,109.51
865,110.41
866,110.1
867,110.26
868,110.11
869,108.81
870,109.89
871,109.35
872,108.11
873,107.34
874,106.2
875,106.8
876,106.01
877,106.94
878,109.66
879,108.15
880,106.8
881,106.24
882,106.35
883,106.66
884,106.58
885,106.18
886,107.41
887,107.25
888,106.4
889,106.37
890,105.02
891,107.13
892,106.49
893,105.61
894,105.15
895,105.76
896,106.79
897,107.35
898,107.78
899,109.29
900,108.48
901,108.2
902,107.29
903,106.66
904,107.04
905,108.35
906,108.14
907,108.26
908,108.5
909,109.7
910,109.34
911,110.48
912,110.52
913,108.65
914,110.98
915,112.6
916,112.46
917,113.11
918,112.8
919,112.92
920,114.4
921,115.28
922,115.1
923,113.49
924,114.05
925,114.21
926,114.47
927,114.35
928,114.66
929,113.42
930,114.68
931,115.94
932,115.76
933,117.67
934,118.73
935,118.54
936,118.92
937,118.76
938,118.33
939,118.92
940,119.17
941,119.94
942,120.71
943,120.91
944,120.84
945,121.64
946,121.58
947,121.34
948,121.32
949,122.88
950,123.64
951,124.76
952,123.94
953,124.41
954,123.78
955,123.37
956,123.39
957,122.92
958,122.75
959,123.05
960,122.39
961,123.16
962,122.88
963,122.77
964,122.27
965,123.22
966,123.56
967,123.69
968,122.97
969,124.47
970,123.88
971,124.58
972,125.83
973,126.93
974,126.64
975,126.03
976,126.94
977,128.25
978,126.11
979,126.55
980,126.35
981,126.79
982,126.77
983,127.89
984,129.06
985,130.87
986,131.02
987,131.75
988,133.69
989,133.68
990,136.93
991,136.37
992,137.92
993,138.94
994,141.06
995,141.74
996,141.71
997,141.54
998,141.13
999,138.71
1000,139.05
1001,138.76
1002,138.88
1003,140.85
1004,139.01
1005,137.38
1006,136.3
1007,135.77
1008,137.53
1009,136.25
1010,136.45
1011,134.26
1012,135.44
1013,137.07
1014,135.6
1015,134.35
1016,134.65
1017,134.11
1018,134.62
1019,134.11
1020,133.16
1021,131.58
1022,132.61
1023,132.82
1024,132.61
1025,132.49
1026,131.22
1027,131.4
1028,131.74
1029,131.25
1030,131.11
1031,132.2
1032,131.24
1033,130.88
1034,130.54
1035,130.4
1036,131.09
1037,131.64
1038,132.3
1039,132.82
1040,133.13
1041,133.18
1042,132.46
1043,131.55
1044,132.23
1045,130.5
1046,131.51
1047,131.31
1048,131.93
1049,130.75
1050,130.52
1051,130.55
1052,132.1
1053,133.97
1054,136.53
1055,136.99
1056,137.01
1057,137.81
1058,137.95
1059,139.72
1060,138.05
1061,139.74
1062,140.81
1063,140.89
1064,141.82
1065,140.68
1066,140.57
1067,140.14
1068,140.25
1069,139.62
1070,140.44
1071,141.28
1072,141.56
1073,142.92
1074,142.46
1075,143.24
1076,142.38
1077,140.37
1078,141.41
1079,143.03
1080,144.58
1081,143.01
1082,142.94
1083,143.1
1084,140.15
1085,137.4
1086,134.93
1087,135.91
1088,135.3
1089,135.08
1090,133.48
1091,132.61
1092,131.17
1093,131.2
1094,128.64
1095,128.19
1096,127.46
1097,127.51
1098,128.08
1099,127.66
1100,128.3
1101,128.82
1102,129.7
1103,128.86
1104,130.73
1105,131.69
1106,132.85
1107,133.97
1108,132.85
1109,134.15
1110,133.77
1111,134.59
1112,133.19
1113,132.97
1114,132.23
1115,132.89
1116,134.11
1117,134.07
1118,134.43
1119,133.41
1120,134.93
1121,134.7
1122,134.63
1123,135.68
1124,138.82
1125,138.43
1126,140.14
1127,139.51
1128,139.26
1129,140.37
1130,139.6
1131,136.93
1132,137.55
1133,136.12
1134,135.46
1135,134.88
1136,137.02
1137,136.96
1138,136.39
1139,135.5
1140,135.84
1141,136.87
1142,137.54
1143,139.07
1144,138.57
1145,138.87
1146,137.29
1147,138.18
1148,138.87
1149,139.08
1150,138.75
1151,137.49
1152,137.04
1153,136.18
1154,133.4
1155,132.05
1156,130.54
1157,130.05
1158,129.39
1159,127.85
1160,128.26
1161,128.11
1162,127.4
1163,127.0
1164,128.35
1165,127.7
1166,128.83
1167,129.07
1168,130.48
1169,131.85
1170,134.53
1171,134.09
1172,132.6
1173,129.75
1174,130.98
1175,130.52
1176,131.18
1177,130.51
1178,129.91
1179,129.17
1180,127.01
1181,128.22
1182,128.87
1183,129.09
1184,129.85
1185,129.86
1186,130.26
1187,130.57
1188,131.06
1189,130.64
1190,128.96
1191,127.34
1192,126.35
1193,126.72
1194,127.29
1195,128.04
1196,127.37
1197,126.08
1198,125.13
1199,125.02
1200,126.43
1201,126.04
1202,128.13
1203,128.63
1204,127.92
1205,127.26
1206,128.17
1207,128.96
1208,129.32
1209,129.81
1210,131.07
1211,131.44
1212,132.22
1213,131.69
1214,133.99
1215,135.53
1216,134.67
1217,135.26
1218,136.06
1219,138.59
1220,135.54
1221,135.72
1222,136.99
1223,136.17
1224,132.39
1225,131.94
1226,131.72
1227,132.94
1228,134.15
1229,135.08
1230,135.88
1231,137.41
1232,138.62
1233,138.36
1234,139.83
1235,141.96
1236,139.14
1237,139.53
1238,141.3
1239,142.02
1240,141.15
1241,140.12
1242,139.8
1243,139.42
1244,139.85
1245,141.8
1246,142.48
1247,142.56
1248,140.1
1249,141.54
1250,141.74
1251,143.43
1252,143.44
1253,142.25
1254,143.12
1255,145.23
1256,149.49
1257,149.28
1258,149.01
1259,147.71
1260,149.15
1261,147.53
1262,147.72
1263,147.18
1264,146.42
1265,146.39
1266,145.28
1267,144.48
1268,142.7
1269,140.53
1270,136.82
1271,135.32
1272,135.46
1273,136.46
1274,136.45
1275,135.14
1276,134.57
1277,134.61
1278,133.74
1279,133.03
1280,134.14
1281,135.26
1282,135.13
1283,135.82
1284,135.72
1285,136.73
1286,137.82
1287,136.54
1288,136.07
1289,135.74
1290,137.87
1291,138.07
1292,139.5
1293,137.99
1294,138.63
1295,138.73
1296,140.06
1297,140.21
1298,140.98
1299,144.75
1300,143.23
1301,143.48
1302,140.39
1303,140.28
1304,140.06
1305,140.42
1306,140.34
1307,139.09
1308,139.05
1309,136.57
1310,135.5
1311,135.85
1312,135.16
1313,135.23
1314,133.19
1315,131.32
1316,131.11
1317,131.05
1318,129.14
1319,128.14
1320,130.17
1321,131.2
1322,128.47
1323,129.76
1324,130.72
1325,130.29
1326,129.61
1327,127.97
1328,127.84
1329,125.93
1330,124.99
1331,124.09
1332,122.05
1333,123.31
1334,123.03
1335,122.43
1336,123.57
1337,123.03
1338,122.65
1339,122.26
1340,121.89
1341,122.62
1342,121.99
1343,121.61
1344,123.29
1345,121.09
1346,120.88
1347,121.08
1348,123.28
1349,122.12
1350,121.4
1351,120.62
1352,120.78
1353,121.49
1354,122.56
1355,122.8
1356,121.7
1357,122.56
1358,126.19
1359,127.38
1360,127.07
1361,127.82
1362,128.75
1363,130.37
1364,129.85
1365,129.03
1366,129.16
1367,130.31
1368,132.1
1369,133.92
1370,134.02
1371,135.31
1372,136.82
1373,135.96
1374,135.36
1375,137.84
1376,138.9
1377,139.21
1378,141.03
1379,140.71
1380,139.61
1381,138.94
1382,140.91
1383,139.8
1384,140.21
1385,142.32
1386,141.91
1387,141.34
1388,142.11
1389,144.65
1390,144.6
1391,146.99
1392,145.98
1393,147.59
1394,149.25
1395,148.8
1396,148.49
1397,148.42
1398,150.7
1399,146.77
1400,146.76
1401,145.76
1402,145.74
1403,145.31
1404,146.89
1405,148.27
1406,150.15
1407,150.41
1408,149.48
1409,149.12
1410,150.98
1411,150.21
1412,150.44
1413,151.61
1414,152.37
1415,151.83
1416,154.38
1417,153.61
1418,155.83
1419,157.02
1420,156.93
1421,157.39
1422,158.58
1423,157.92
1424,158.59
1425,162.68
1426,163.19
1427,163.31
1428,163.15
1429,163.43
1430,163.05
1431,162.3
1432,162.37
1433,161.07
1434,161.12
1435,162.71
1436,162.2
1437,161.3
1438,159.56
1439,159.74
1440,161.01
1441,158.7
1442,160.71
1443,163.03
1444,161.45
1445,163.47
1446,164.25
1447,162.6
1448,160.73
1449,161.21
1450,163.23
1451,163.31
1452,163.62
1453,165.28
1454,164.73
1455,163.9
1456,161.75
1457,161.03
1458,157.79
1459,158.12
1460,156.98
1461,155.46
1462,155.55
1463,154.44
1464,153.43
1465,154.65
1466,154.14
1467,153.59
1468,153.3
1469,153.15
1470,154.49
1471,154.16
1472,152.5
1473,153.16
1474,154.54
1475,154.16
1476,153.66
1477,155.11
1478,155.04
1479,155.25
1480,155.53
1481,154.99
1482,152.45
1483,152.11
1484,151.77
1485,148.71
1486,149.61
1487,148.97
1488,148.19
1489,146.35
1490,145.28
1491,143.65
1492,144.4
1493,146.13
1494,145.2
1495,144.83
1496,145.24
1497,146.11
1498,146.08
1499,147.97
1500,148.8
1501,150.19
1502,150.9
1503,152.04
1504,150.59
1505,148.24
1506,145.5
1507,145.12
1508,144.85
1509,145.83
1510,144.46
1511,144.57
1512,145.27
1513,144.76
1514,144.99
1515,145.13
1516,141.79
1517,142.84
1518,141.56
1519,140.23
1520,138.5
1521,138.06
1522,139.39
1523,139.76
1524,139.39
1525,136.4
1526,135.97
1527,137.0
1528,137.3
1529,138.05
1530,139.09
1531,140.18
1532,141.4
1533,142.44
1534,142.23
1535,142.4
1536,141.42
1537,141.88
1538,142.83
