,0
737,60.02
738,59.17
739,58.8
740,59.41
741,59.63
742,59.91
743,59.62
744,59.4
745,58.67
746,58.57
747,58.65
748,58.1
749,58.42
750,56.85
751,56.66
752,56.45
753,56.88
754,57.19
755,56.87
756,57.25
757,55.52
758,55.06
759,55.4
760,55.31
761,55.46
762,57.22
763,56.89
764,56.53
765,56.13
766,55.87
767,55.48
768,55.61
769,55.65
770,56.26
771,56.15
772,56.02
773,57.03
774,56.69
775,57.36
776,57.85
777,58.08
778,58.45
779,58.66
780,59.21
781,59.26
782,59.86
783,60.16
784,60.17
785,61.05
786,62.47
787,62.44
788,62.04
789,62.0
790,62.08
791,61.93
792,61.93
793,62.03
794,62.99
795,63.83
796,62.11
797,62.39
798,62.08
799,62.03
800,62.88
801,61.95
802,61.3
803,61.23
804,60.87
805,59.73
806,59.42
807,58.89
808,60.15
809,59.94
810,59.03
811,59.07
812,59.19
813,59.49
814,58.25
815,58.02
816,58.47
817,57.17
818,56.05
819,55.49
820,53.26
821,53.29
822,54.08
823,53.29
824,52.79
825,51.62
826,50.67
827,49.2
828,50.21
829,51.19
830,51.04
831,50.58
832,50.63
833,50.99
834,51.23
835,51.6
836,51.61
837,51.49
838,51.27
839,51.68
840,50.32
841,51.47
842,51.73
843,52.22
844,52.99
845,52.77
846,52.14
847,51.84
848,51.97
849,52.15
850,53.11
851,52.36
852,52.84
853,52.4
854,53.12
855,52.03
856,51.55
857,51.01
858,51.95
859,51.63
860,51.04
861,51.18
862,49.41
863,49.92
864,50.2
865,49.97
866,50.59
867,50.67
868,49.67
869,50.05
870,48.85
871,49.03
872,49.77
873,49.28
874,49.16
875,48.2
876,48.32
877,48.29
878,48.21
879,48.21
880,48.34
881,49.09
882,49.21
883,50.33
884,49.79
885,49.65
886,48.08
887,47.08
888,47.12
889,47.09
890,46.88
891,46.83
892,47.15
893,46.44
894,45.73
895,45.54
896,45.68
897,45.75
898,46.04
899,46.26
900,45.31
901,45.41
902,45.82
903,46.32
904,46.48
905,47.03
906,46.29
907,46.64
908,46.49
909,46.44
910,46.85
911,46.97
912,46.86
913,48.04
914,49.29
915,49.25
916,49.37
917,49.63
918,50.21
919,50.23
920,50.5
921,50.02
922,48.71
923,48.73
924,49.72
925,49.57
926,50.12
927,50.08
928,48.99
929,48.59
930,48.71
931,48.5
932,49.56
933,49.55
934,48.85
935,49.38
936,49.35
937,49.34
938,49.34
939,49.22
940,49.87
941,48.48
942,48.0
943,47.62
944,47.93
945,48.29
946,48.86
947,48.88
948,49.14
949,48.35
950,47.22
951,46.9
952,46.87
953,47.25
954,47.08
955,47.76
956,47.48
957,48.61
958,48.07
959,47.69
960,47.89
961,47.42
962,47.96
963,47.6
964,47.47
965,48.16
966,47.43
967,47.33
968,47.71
969,46.81
970,47.22
971,47.0
972,46.0
973,47.41
974,47.94
975,48.39
976,48.58
977,48.1
978,47.91
979,48.57
980,48.45
981,47.87
982,47.69
983,46.11
984,47.42
985,46.52
986,47.5
987,48.95
988,48.93
989,49.06
990,49.19
991,49.21
992,49.3
993,49.36
994,49.34
995,49.12
996,48.96
997,49.19
998,50.17
999,49.94
1000,49.78
1001,50.65
1002,51.31
1003,51.43
1004,52.02
1005,51.7
1006,51.58
1007,51.05
1008,50.24
1009,50.83
1010,50.7
1011,51.71
1012,51.16
1013,49.87
1014,49.48
1015,49.57
1016,49.15
1017,50.18
1018,49.39
1019,50.02
1020,50.53
1021,51.14
1022,52.06
1023,53.41
1024,52.39
1025,53.15
1026,52.57
1027,52.62
1028,53.42
1029,53.17
1030,53.98
1031,54.67
1032,53.44
1033,53.11
1034,53.19
1035,52.28
1036,53.29
1037,52.31
1038,52.55
1039,52.25
1040,52.35
1041,52.41
1042,53.68
1043,54.17
1044,53.52
1045,53.33
1046,53.81
1047,54.45
1048,54.11
1049,53.91
1050,53.94
1051,54.79
1052,54.64
1053,54.35
1054,53.43
1055,52.9
1056,52.84
1057,51.77
1058,52.02
1059,52.24
1060,52.0
1061,52.27
1062,52.02
1063,51.64
1064,52.27
1065,51.87
1066,52.59
1067,52.78
1068,52.71
1069,53.04
1070,53.28
1071,53.1
1072,53.5
1073,52.53
1074,52.47
1075,52.92
1076,53.04
1077,53.23
1078,53.1
1079,52.09
1080,51.73
1081,52.42
1082,53.47
1083,53.67
1084,52.6
1085,53.92
1086,53.13
1087,52.19
1088,52.33
1089,52.17
1090,51.99
1091,51.96
1092,51.55
1093,51.28
1094,50.54
1095,49.89
1096,49.89
1097,50.48
1098,50.45
1099,51.32
1100,51.26
1101,50.26
1102,50.06
1103,49.6
