,0
699,125.65
700,126.26
701,126.1
702,128.0
703,127.47
704,127.54
705,124.99
706,122.82
707,120.89
708,121.2
709,120.43
710,119.68
711,118.42
712,117.59
713,116.36
714,116.7
715,116.36
716,115.82
717,115.7
718,115.48
719,114.91
720,115.3
721,114.36
722,113.9
723,111.95
724,111.32
725,111.29
726,111.81
727,111.75
728,111.57
729,113.04
730,114.0
731,112.43
732,112.84
733,111.12
734,111.29
735,111.57
736,110.97
737,113.13
738,113.67
739,114.37
740,114.36
741,114.79
742,113.79
743,113.81
744,114.33
745,113.2
746,112.89
747,112.45
748,112.38
749,110.5
750,110.32
751,110.29
752,109.56
753,110.7
754,110.06
755,108.76
756,108.09
757,107.68
758,106.42
759,104.37
760,106.64
761,106.25
762,105.06
763,104.03
764,103.82
765,102.37
766,102.32
767,102.0
768,101.56
769,99.44
770,100.1
771,101.57
772,102.19
773,102.43
774,102.41
775,103.76
776,101.35
777,101.58
778,102.51
779,102.71
780,103.29
781,104.26
782,104.38
783,104.79
784,103.24
785,101.83
786,103.67
787,104.88
788,105.75
789,105.48
790,105.91
791,105.63
792,104.89
793,105.14
794,105.21
795,103.48
796,103.59
797,104.03
798,104.93
799,106.45
800,105.98
801,106.81
802,105.11
803,105.48
804,105.46
805,105.27
806,106.32
807,107.61
808,108.41
809,109.73
810,110.33
811,112.12
812,114.7
813,115.67
814,114.61
815,114.24
816,114.45
817,115.32
818,115.74
819,115.75
820,116.78
821,118.04
822,117.82
823,118.36
824,118.17
825,118.17
826,119.88
827,119.74
828,120.53
829,120.85
830,121.48
831,123.29
832,121.22
833,120.56
834,120.02
835,119.82
836,119.78
837,117.94
838,117.44
839,117.27
840,117.71
841,117.58
842,116.71
843,118.22
844,119.44
845,120.0
846,120.31
847,120.33
848,118.47
849,118.06
850,117.49
851,118.0
852,118.79
853,119.78
854,118.56
855,118.15
856,118.3
857,117.33
858,117.33
859,118.39
860,115.46
861,116.03
862,115.24
863,116.8
864,117.78
865,116.63
866,117.0
867,118.57
868,119.54
869,120.32
870,119.35
871,117.86
872,116.3
873,115.17
874,115.9
875,115.7
876,118.7
877,118.48
878,117.1
879,117.37
880,118.43
881,119.13
882,119.43
883,119.99
884,122.06
885,124.53
886,122.97
887,122.94
888,122.94
889,123.43
890,122.27
891,122.39
892,122.57
893,122.32
894,120.9
895,121.55
896,121.04
897,121.02
898,120.05
899,118.59
900,119.78
901,121.09
902,122.57
903,122.63
904,123.02
905,125.45
906,124.73
907,124.08
908,123.57
909,123.64
910,123.46
911,122.04
912,120.46
913,122.02
914,122.91
915,122.5
916,122.84
917,123.9
918,123.95
919,123.36
920,122.35
921,123.58
922,125.29
923,127.15
924,127.87
925,129.26
926,129.6
927,133.27
928,132.64
929,132.01
930,131.79
931,133.7
932,133.86
933,134.75
934,135.53
935,137.34
936,139.16
937,140.34
938,140.47
939,139.62
940,138.98
941,140.11
942,141.89
943,139.37
944,137.65
945,136.44
946,136.82
947,136.94
948,136.86
949,137.38
950,137.46
951,138.13
952,136.9
953,135.09
954,135.51
955,137.36
956,138.42
957,140.47
958,141.0
959,139.89
960,141.82
961,141.49
962,141.99
963,141.82
964,141.81
965,141.57
966,142.33
967,143.49
968,142.24
969,141.56
970,141.07
971,141.65
972,142.27
973,143.95
974,142.53
975,142.77
976,141.19
977,141.15
978,141.88
979,140.59
980,141.02
981,140.56
982,141.28
983,140.34
984,139.38
985,136.71
986,136.96
987,135.9
988,135.38
989,135.45
990,133.84
991,132.69
992,132.28
993,132.61
994,135.76
995,135.09
996,137.62
997,138.22
998,138.57
999,137.19
1000,135.72
1001,133.64
1002,133.37
1003,133.51
1004,133.17
1005,133.82
1006,135.25
1007,134.35
1008,134.72
1009,134.13
1010,133.52
1011,134.76
1012,135.26
1013,132.88
1014,132.08
1015,131.81
1016,130.93
1017,130.5
1018,131.56
1019,131.09
1020,130.49
1021,129.02
1022,128.48
1023,127.38
1024,128.34
1025,129.47
1026,128.86
1027,126.74
1028,128.74
1029,129.83
1030,128.21
1031,124.91
1032,124.27
1033,124.05
1034,124.21
1035,122.52
1036,121.89
1037,120.32
1038,120.31
1039,120.11
1040,118.96
1041,117.82
1042,117.75
1043,119.36
1044,119.34
1045,120.94
1046,119.57
1047,119.38
1048,119.7
1049,119.95
1050,119.99
1051,118.62
1052,119.42
1053,120.57
1054,120.17
1055,119.69
1056,120.35
1057,120.18
1058,119.88
1059,121.23
1060,120.37
1061,120.35
1062,119.96
1063,119.24
1064,118.86
1065,118.47
1066,116.41
1067,115.21
1068,116.0
1069,116.2
1070,118.01
1071,119.51
1072,119.69
1073,119.56
1074,120.17
1075,121.76
1076,121.77
1077,120.94
1078,120.33
1079,120.71
1080,119.84
1081,119.46
1082,119.15
1083,119.77
1084,120.66
1085,122.59
1086,122.79
1087,124.66
1088,124.98
1089,125.35
1090,125.68
1091,126.64
1092,128.35
1093,128.18
1094,125.78
1095,125.31
1096,124.06
1097,123.62
1098,123.34
1099,123.93
1100,124.81
1101,124.83
1102,123.5
1103,123.31
1104,125.3
1105,123.79
1106,122.03
1107,122.98
1108,122.68
1109,123.15
1110,125.18
1111,125.86
1112,125.57
1113,125.78
1114,126.52
1115,127.59
1116,130.56
1117,130.48
1118,128.11
1119,129.21
1120,133.49
1121,133.54
1122,132.45
1123,133.06
1124,132.77
1125,132.74
1126,131.35
1127,130.27
1128,128.84
1129,126.41
1130,126.71
1131,126.69
1132,127.13
1133,127.92
1134,129.78
1135,131.29
1136,132.25
1137,134.45
1138,133.95
1139,135.51
1140,137.26
1141,137.3
1142,137.39
1143,137.31
1144,138.1
1145,137.45
1146,138.31
1147,139.76
1148,140.7
1149,142.07
1150,141.86
1151,142.91
1152,143.44
1153,144.13
1154,144.35
1155,144.47
1156,143.47
1157,143.84
1158,144.9
1159,145.11
1160,145.88
1161,145.9
1162,146.62
1163,146.15
1164,145.74
1165,145.7
1166,146.62
1167,146.97
1168,146.61
1169,146.4
1170,145.92
1171,145.42
1172,146.37
1173,147.23
1174,147.74
1175,145.59
1176,145.81
1177,147.59
1178,147.88
1179,149.07
1180,149.42
1181,149.83
1182,150.66
1183,150.39
1184,149.37
1185,148.54
1186,148.18
1187,147.05
1188,147.34
1189,146.71
1190,146.88
1191,147.83
1192,146.93
1193,147.97
1194,148.2
1195,148.46
1196,149.26
1197,148.68
1198,148.7
1199,148.33
1200,147.9
1201,150.61
1202,152.69
1203,152.07
1204,150.25
1205,149.96
1206,150.97
1207,151.06
1208,150.81
1209,152.69
1210,151.3
1211,148.81
1212,148.26
1213,148.31
1214,147.72
1215,146.85
1216,143.77
1217,142.17
1218,142.35
1219,140.99
1220,136.47
1221,136.23
1222,137.25
1223,135.86
1224,135.06
1225,134.08
1226,134.79
1227,135.01
1228,133.81
1229,133.56
1230,133.32
1231,134.02
1232,133.73
1233,131.62
1234,129.85
1235,128.27
1236,125.85
1237,124.38
1238,123.54
1239,121.96
1240,120.35
1241,122.77
1242,120.99
1243,120.9
1244,119.76
1245,121.16
1246,119.7
1247,120.2
1248,119.15
1249,116.15
1250,117.57
1251,118.46
1252,118.17
1253,116.89
1254,118.45
1255,117.07
1256,116.43
1257,116.51
1258,114.95
1259,114.74
1260,114.11
1261,114.28
1262,114.84
1263,116.25
1264,115.71
1265,116.63
1266,117.3
1267,118.21
1268,117.87
1269,121.26
1270,121.08
1271,121.48
1272,120.5
1273,118.67
1274,119.35
1275,119.68
1276,120.21
1277,119.72
1278,119.97
1279,119.34
1280,118.5
1281,118.49
1282,118.15
1283,119.21
1284,120.8
1285,121.8
1286,121.4
1287,121.32
1288,120.77
1289,120.81
1290,121.67
1291,119.73
1292,119.88
1293,119.39
1294,119.77
1295,120.91
1296,119.02
1297,119.44
1298,120.8
1299,121.03
1300,121.75
1301,120.42
1302,119.99
1303,122.0
1304,122.46
1305,123.02
1306,123.1
1307,121.82
1308,122.08
1309,120.21
1310,120.02
1311,120.96
1312,121.79
1313,123.19
1314,124.29
1315,125.65
1316,127.08
1317,130.36
1318,131.73
1319,133.31
1320,135.05
1321,135.71
1322,135.93
1323,135.94
1324,136.57
1325,137.92
1326,138.51
1327,138.35
