,0
1573,92.76
1574,92.91
1575,91.98
1576,91.94
1577,92.0
1578,92.08
1579,92.29
1580,92.34
1581,92.35
1582,92.38
1583,92.5
1584,92.72
1585,92.88
1586,92.89
1587,92.9
1588,92.0
1589,91.95
1590,91.94
1591,92.08
1592,92.12
1593,92.22
1594,92.25
1595,92.36
1596,92.35
1597,92.39
1598,92.45
1599,91.72
1600,91.65
1601,91.95
1602,91.93
1603,91.91
1604,91.74
1605,91.73
1606,91.8
1607,91.71
1608,91.76
1609,91.58
1610,91.61
1611,91.65
1612,91.57
1613,91.57
1614,91.7
1615,91.76
1616,91.84
1617,92.05
1618,92.1
1619,92.09
1620,91.98
1621,91.87
1622,91.89
1623,91.84
1624,91.88
1625,91.87
1626,91.92
1627,91.98
1628,91.89
1629,91.94
1630,91.95
1631,92.57
1632,92.52
1633,92.45
1634,92.71
1635,92.69
1636,92.74
1637,92.77
1638,93.69
1639,93.69
1640,93.77
1641,93.73
1642,93.7
1643,93.88
1644,93.93
1645,94.04
1646,94.01
1647,94.06
1648,94.17
1649,94.1
1650,94.08
1651,94.06
1652,94.12
1653,94.57
1654,94.58
1655,95.13
1656,95.09
1657,95.13
1658,94.92
1659,94.95
1660,95.09
1661,95.08
1662,95.05
1663,94.89
1664,94.93
1665,94.99
1666,95.05
1667,95.09
1668,95.14
1669,95.02
1670,95.05
1671,95.02
1672,94.87
1673,94.93
1674,94.9
1675,95.74
1676,95.85
1677,95.87
1678,95.8
1679,95.63
1680,95.68
1681,95.66
1682,95.81
1683,95.85
1684,95.82
1685,95.82
1686,95.7
1687,95.62
1688,96.54
1689,96.69
1690,96.83
1691,96.19
1692,96.28
1693,96.37
1694,95.52
1695,95.31
1696,94.81
1697,94.4
1698,94.39
1699,95.08
1700,95.01
1701,94.78
1702,94.77
1703,94.33
1704,94.09
1705,93.77
1706,93.67
1707,93.72
1708,93.7
1709,93.68
1710,93.44
1711,93.32
1712,93.29
1713,93.35
1714,93.09
1715,92.97
1716,92.54
1717,92.35
1718,91.93
1719,92.02
1720,91.98
1721,91.54
1722,91.51
1723,91.5
1724,91.39
1725,91.4
1726,91.18
1727,91.13
1728,91.27
1729,91.05
1730,91.01
1731,90.96
1732,91.01
1733,90.99
1734,90.32
1735,90.25
1736,89.91
1737,89.83
1738,89.33
1739,88.95
1740,88.55
1741,87.99
1742,87.61
1743,87.45
1744,87.12
1745,86.89
1746,86.96
1747,86.94
1748,86.09
1749,86.01
1750,85.86
1751,85.94
1752,85.86
1753,85.82
1754,85.56
1755,85.48
1756,85.11
1757,85.16
1758,85.48
1759,85.41
1760,85.39
1761,85.39
1762,85.53
1763,85.74
1764,85.61
1765,85.56
1766,85.7
1767,85.75
1768,85.72
1769,85.61
1770,85.66
1771,84.9
1772,84.96
1773,84.84
1774,84.92
1775,85.0
1776,84.92
1777,84.93
1778,84.88
1779,84.85
1780,84.83
1781,84.73
1782,84.47
1783,84.41
1784,84.29
1785,84.19
1786,83.6
1787,83.8
1788,83.85
1789,83.69
1790,83.62
1791,84.18
1792,84.1
1793,83.99
1794,84.88
1795,85.0
1796,85.61
1797,86.18
1798,86.17
1799,86.26
1800,85.68
1801,85.71
1802,85.84
1803,86.29
1804,86.6
1805,86.92
1806,86.96
1807,87.0
1808,87.03
1809,87.06
1810,87.31
1811,87.36
1812,87.42
1813,87.35
1814,87.5
1815,87.55
1816,88.0
1817,87.98
1818,88.41
1819,88.44
1820,88.51
1821,89.07
1822,89.13
1823,89.14
1824,89.24
1825,89.3
1826,89.39
1827,89.58
1828,89.49
1829,89.62
1830,88.84
1831,88.1
1832,87.42
1833,86.56
1834,86.14
1835,86.27
1836,86.64
1837,86.68
1838,87.36
1839,87.78
1840,88.12
1841,87.9
1842,88.19
1843,87.37
1844,86.85
1845,86.11
1846,85.26
1847,85.26
1848,86.08
1849,86.1
1850,85.29
1851,84.42
1852,84.45
1853,84.56
1854,84.92
1855,84.99
1856,85.32
1857,85.43
1858,84.23
1859,83.4
1860,83.31
1861,82.55
1862,82.47
1863,82.21
1864,81.37
1865,81.43
1866,80.6
1867,80.55
1868,80.68
1869,79.9
1870,79.79
1871,80.64
1872,79.73
1873,79.86
1874,79.78
1875,79.88
1876,79.92
1877,79.93
1878,79.99
1879,80.14
1880,80.17
1881,80.37
1882,80.46
1883,80.47
1884,80.57
1885,80.52
1886,81.28
1887,81.22
1888,81.24
1889,81.36
1890,81.42
1891,81.46
1892,81.48
1893,81.5
1894,81.39
1895,81.43
1896,81.33
1897,81.21
1898,81.25
1899,81.2
1900,81.95
1901,81.98
1902,82.07
1903,82.0
1904,82.01
1905,82.01
1906,81.98
1907,81.85
1908,81.94
1909,81.84
1910,81.84
1911,81.83
1912,81.81
1913,81.76
1914,81.81
1915,81.79
1916,81.72
1917,81.7
1918,81.68
1919,80.69
1920,80.73
1921,79.94
1922,79.79
1923,79.8
1924,79.86
1925,79.96
1926,79.97
1927,79.78
1928,79.85
1929,79.85
1930,80.66
1931,81.37
1932,82.11
1933,82.97
1934,83.87
1935,83.86
1936,83.8
1937,83.83
1938,83.64
1939,82.7
1940,82.81
1941,83.68
1942,83.76
1943,84.57
1944,85.38
1945,86.26
1946,87.08
1947,86.96
1948,87.03
1949,87.08
1950,87.97
1951,88.77
1952,88.68
1953,88.6
1954,88.43
1955,88.4
1956,88.38
1957,88.32
1958,89.19
1959,90.13
1960,90.08
1961,90.76
1962,90.78
1963,90.93
1964,91.81
1965,91.73
1966,92.55
1967,92.6
1968,92.54
1969,93.41
1970,93.32
1971,93.18
1972,94.11
1973,93.97
1974,93.98
1975,93.9
1976,93.99
1977,93.93
1978,93.94
1979,93.81
1980,93.68
1981,93.67
1982,93.62
1983,93.62
1984,93.55
1985,93.62
1986,93.51
1987,93.51
1988,93.36
1989,93.19
1990,93.05
1991,93.04
1992,93.05
1993,93.12
1994,93.2
1995,93.13
1996,93.14
1997,93.16
1998,93.17
1999,93.13
2000,93.07
2001,93.03
2002,92.92
2003,92.86
2004,92.81
2005,92.76
2006,92.72
2007,92.78
2008,92.62
2009,91.73
2010,91.69
2011,91.78
2012,91.96
2013,92.03
2014,92.08
2015,92.06
2016,92.03
2017,91.14
2018,91.2
2019,92.11
2020,92.07
2021,92.77
2022,92.81
2023,92.79
2024,92.69
2025,92.55
2026,92.65
2027,92.73
2028,92.68
2029,92.75
2030,92.74
2031,92.74
2032,92.7
2033,92.66
2034,92.65
2035,92.56
2036,92.56
2037,92.56
2038,92.58
2039,93.49
2040,93.45
2041,93.36
2042,93.4
2043,93.37
2044,93.2
2045,93.17
2046,93.2
2047,93.3
2048,93.22
2049,93.17
2050,93.1
2051,93.16
2052,93.15
2053,93.1
2054,93.15
2055,93.13
2056,93.22
2057,93.21
2058,93.27
2059,93.19
2060,93.23
2061,93.33
2062,93.31
2063,93.28
2064,93.34
2065,93.31
2066,93.25
2067,93.11
2068,93.19
2069,93.21
2070,93.3
2071,93.39
2072,93.39
2073,93.46
2074,93.4
2075,93.52
2076,93.4
2077,93.35
2078,93.37
2079,93.44
2080,93.43
2081,93.36
2082,93.38
2083,93.27
2084,93.4
2085,93.47
2086,93.6
2087,93.59
2088,93.63
2089,93.67
2090,93.66
2091,93.62
2092,93.54
2093,93.51
2094,93.45
2095,93.56
2096,93.61
2097,92.83
2098,92.85
2099,92.85
2100,93.0
2101,92.97
2102,92.93
2103,93.02
2104,93.04
2105,92.97
2106,92.97
2107,92.86
2108,92.92
2109,93.8
2110,93.94
2111,93.83
2112,93.64
2113,93.74
2114,93.72
2115,93.76
2116,93.83
2117,94.86
2118,94.68
2119,94.78
2120,94.76
2121,94.84
2122,94.82
2123,94.86
2124,94.88
2125,94.89
2126,94.75
2127,94.76
2128,94.8
2129,94.75
2130,94.71
2131,94.73
2132,94.69
2133,94.81
2134,94.76
2135,94.8
2136,94.8
2137,94.73
2138,94.76
2139,94.89
2140,94.87
